symbol,asOfDate,periodType,currencyCode,NetIncome
SHRIRAMFIN.NS,2023-03-31,3M,INR,12941800000.0
SHRIRAMFIN.NS,2023-06-30,3M,INR,17052400000.0
SHRIRAMFIN.NS,2023-09-30,3M,INR,17861100000.0
SHRIRAMFIN.NS,2023-12-31,3M,INR,18662400000.0
SHRIRAMFIN.NS,2023-12-31,TTM,INR,66517600000.0
