symbol,asOfDate,periodType,currencyCode,NetIncome
MPHASIS.NS,2023-03-31,3M,INR,4053070000.0
MPHASIS.NS,2023-06-30,3M,INR,3960520000.0
MPHASIS.NS,2023-09-30,3M,INR,3919490000.0
MPHASIS.NS,2023-12-31,3M,INR,3736010000.0
MPHASIS.NS,2023-12-31,TTM,INR,15669090000.0
