symbol,asOfDate,periodType,currencyCode,NetIncome
BIOCON.NS,2023-03-31,3M,INR,3132000000.0
BIOCON.NS,2023-06-30,3M,INR,1014000000.0
BIOCON.NS,2023-09-30,3M,INR,1256000000.0
BIOCON.NS,2023-12-31,3M,INR,6600000000.0
BIOCON.NS,2023-12-31,TTM,INR,12002000000.0
