symbol,asOfDate,periodType,currencyCode,NetIncome
MAZDOCK.NS,2023-03-31,3M,INR,3261900000.0
MAZDOCK.NS,2023-06-30,3M,INR,3143400000.0
MAZDOCK.NS,2023-09-30,3M,INR,3328800000.0
MAZDOCK.NS,2023-12-31,3M,INR,6267800000.0
MAZDOCK.NS,2023-12-31,TTM,INR,16001900000.0
