symbol,asOfDate,periodType,currencyCode,NetIncome
FORTIS.NS,2023-03-31,3M,INR,1325508000.0
FORTIS.NS,2023-06-30,3M,INR,1117600000.0
FORTIS.NS,2023-09-30,3M,INR,1737200000.0
FORTIS.NS,2023-12-31,3M,INR,1346700000.0
FORTIS.NS,2023-12-31,TTM,INR,5527008000.0
