symbol,asOfDate,periodType,currencyCode,NetIncome
AUROPHARMA.NS,2023-03-31,3M,INR,5062700000.0
AUROPHARMA.NS,2023-06-30,3M,INR,5707500000.0
AUROPHARMA.NS,2023-09-30,3M,INR,7571800000.0
AUROPHARMA.NS,2023-12-31,3M,INR,9362900000.0
AUROPHARMA.NS,2023-12-31,TTM,INR,27704900000.0
