symbol,asOfDate,periodType,currencyCode,NetIncome
DMART.NS,2023-03-31,3M,INR,4601300000.0
DMART.NS,2023-06-30,3M,INR,6587500000.0
DMART.NS,2023-09-30,3M,INR,6235600000.0
DMART.NS,2023-12-31,3M,INR,6906100000.0
DMART.NS,2023-12-31,TTM,INR,24330500000.0
