symbol,asOfDate,periodType,currencyCode,NetIncome
IOC.NS,2023-03-31,3M,INR,102898200000.0
IOC.NS,2023-09-30,3M,INR,131143000000.0
IOC.NS,2023-12-31,3M,INR,90295600000.0
IOC.NS,2023-12-31,TTM,INR,468706400000.0
