symbol,asOfDate,periodType,currencyCode,NetIncome
DLF.NS,2023-03-31,3M,INR,5700052000.0
DLF.NS,2023-06-30,3M,INR,5270000000.0
DLF.NS,2023-09-30,3M,INR,6227800000.0
DLF.NS,2023-12-31,3M,INR,6566100000.0
DLF.NS,2023-12-31,TTM,INR,23763952000.0
