symbol,asOfDate,periodType,currencyCode,NetIncome
ASTRAL.NS,2023-03-31,3M,INR,2057000000.0
ASTRAL.NS,2023-06-30,3M,INR,1198000000.0
ASTRAL.NS,2023-09-30,3M,INR,1312000000.0
ASTRAL.NS,2023-12-31,3M,INR,1135000000.0
ASTRAL.NS,2023-12-31,TTM,INR,5702000000.0
