symbol,asOfDate,periodType,currencyCode,NetIncome
INDHOTEL.NS,2023-03-31,3M,INR,3282700000.0
INDHOTEL.NS,2023-09-30,3M,INR,1669200000.0
INDHOTEL.NS,2023-12-31,3M,INR,4519500000.0
INDHOTEL.NS,2023-12-31,TTM,INR,11695800000.0
