symbol,asOfDate,periodType,currencyCode,NetIncome
KOTAKBANK.NS,2023-03-31,3M,INR,45663900000.0
KOTAKBANK.NS,2023-06-30,3M,INR,41501900000.0
KOTAKBANK.NS,2023-09-30,3M,INR,44610400000.0
KOTAKBANK.NS,2023-12-31,3M,INR,42647800000.0
KOTAKBANK.NS,2023-12-31,TTM,INR,174423996000.0
